Source,Target,Label
1661454,4721086,0
127681,4043180,0
2868273,1429172,0
1345104,3485059,0
388993,937600,0
1539534,3782123,0
516706,2040061,0
4345788,2241740,0
2424240,778218,0
2227559,4055809,0
2298619,131539,0
3427376,2206257,0
3705498,1334785,0
3566231,4681199,0
2470355,4277711,0
4529667,684294,0
4190100,2883693,0
4568663,697627,0
1086162,14576,0
1530078,328195,0
2852362,3350698,0
2678423,1637250,0
3797315,236206,0
1523353,3592358,0
728558,1077722,0
2989478,2691850,0
3746743,4033789,0
1509546,2429515,0
190966,4717084,0
4465812,3231481,0
3432449,3004001,0
3469417,4181109,0
2361565,3010501,0
783317,4670655,0
4222340,4639196,0
4535942,2191225,0
706378,4478534,0
2384066,2585666,0
3779753,90489,0
4847445,3824557,0
2759985,818020,0
1106467,4688848,0
2455119,3183876,0
512245,4437455,0
1163106,3626503,0
3290344,3079802,0
1876335,1347188,0
2387889,695667,0
4379864,1142100,0
1450151,3742230,0
1472627,3833686,0
804686,3424430,0
4841888,1349832,0
4060460,608471,0
2459,3043425,0
4231933,3499190,0
1744108,3786066,0
3377901,4860843,0
914285,4846725,0
2467984,585000,0
4150524,3102004,0
1894682,261999,0
1162699,3396662,0
4143470,2940605,0
3205845,3267295,0
3013858,1420656,0
1805092,729933,0
1670132,23183,0
938187,2332257,0
3135790,4263419,0
3917832,132512,0
1237782,3401886,0
4302637,4135225,0
2599455,967815,0
3556994,2979534,0
2127531,4104505,0
2408244,3693073,0
4297975,1495770,0
430895,675051,0
4350563,4505404,0
4191871,2193292,0
1414487,1193032,0
1638375,4516377,0
4464738,1405111,0
3656937,4634871,0
2387976,2192124,0
4665430,4778036,0
1858125,4528426,0
4554704,2324537,0
316336,4135586,0
3432559,2767165,0
4005446,4214011,0
4061362,1254882,0
3066165,2078216,0
1060200,1446048,0
3219893,2158950,0
3171348,1096777,0
1168428,1741228,0
1352293,3477499,0
3402663,4633060,0
3609061,4413866,0
1634870,618810,0
915329,10395,0
4410691,3141338,0
832768,4650049,0
727987,1793612,0
1829799,2739632,0
3221487,3370063,0
1560326,3797582,0
3783827,15823,0
4654325,1155106,0
1329374,2285850,0
3346771,1537933,0
3507922,4046305,0
1779088,2189983,0
1470609,4359881,0
3417015,4842344,0
911552,902860,0
3901803,1705686,0
2343617,1402807,0
2208352,372547,0
2622155,3105247,0
4721318,778855,0
664028,1420725,0
4222968,4563023,0
3290248,3511433,0
2322741,2600310,0
1833476,324933,0
2229329,2688313,0
2250346,2611836,0
1105723,868861,0
800561,1515515,0
35502,1962442,0
3326262,1269608,0
2516241,688039,0
773788,396238,0
1648596,1791213,0
3249900,3173487,0
3422470,21637,0
137233,1372563,0
1300358,331978,0
4598691,4492483,0
530154,2638755,0
841213,2389680,0
4402996,1793556,0
2886153,1768161,0
1438951,89349,0
3600792,4027057,0
1607387,3011436,0
1927713,1190871,0
4457927,2843354,0
1958900,446400,0
1715738,4175351,0
2360275,4309442,0
4024,2771820,0
1124680,1866227,0
811929,4244066,0
1967151,2980539,0
3800139,4658578,0
2360687,596686,0
4571390,4145707,0
1663586,3396734,0
3693798,1545568,0
1975812,4406720,0
1203712,1208255,0
2585729,2318913,0
3329739,2085280,0
3285714,3831590,0
3737349,500223,0
2474442,263526,0
1932076,746103,0
1300098,2476544,0
1943427,3393544,0
2362043,3595256,0
1385981,1791348,0
3842100,99154,0
3215316,1598200,0
4010781,4754083,0
3626729,2769038,0
2137167,2911312,0
1655122,88760,0
1732397,3722720,0
3601067,2145474,0
2241517,280209,0
4414930,4310865,0
4052998,2239399,0
2655038,1952303,0
2405086,3415238,0
1753881,3991844,0
1778189,1099688,0
1321263,4058359,0
1115717,3651575,0
884769,195582,0
428693,2279584,0
1408808,1595943,0
447526,4387449,0
3161543,4232236,0
2957122,2330745,0
4074000,152715,0
1906695,4001914,0
4705662,2174679,0
3384614,926082,0
1970872,4428543,0
4372386,1298197,0
4195379,3799845,0
3887227,196176,0
4705042,1097605,0
1986905,2140792,0
3879676,3279443,0
2526644,1780286,0
418781,3543097,0
2945176,4657780,0
2515900,3958293,0
2745421,3417934,0
653647,4411848,0
2307969,2914403,0
4648285,2901215,0
4593402,2125848,0
2878531,2809154,0
1124196,590770,0
669743,2641077,0
1865058,2179342,0
1485461,2637734,0
3013549,1186324,0
1470293,4082632,0
623440,1650855,0
3762828,2049100,0
932243,1517646,0
4183702,2573881,0
1826447,3437063,0
2181356,4811020,0
220059,2614532,0
3946102,762960,0
549561,590462,0
4562671,1859223,0
3836387,2103813,0
4822285,2730243,0
4467383,907224,0
2829208,1310620,0
3171402,551049,0
3119513,993930,0
3419172,2944597,0
2719556,1734519,0
4464312,3598868,0
610765,3761864,0
496315,267192,0
3775439,3513364,0
3263687,4657659,0
1931853,2299408,0
2139374,1962131,0
3223659,2917248,0
819725,3645275,0
2656797,1000184,0
2375623,2539081,0
3441537,928100,0
561416,2666901,0
1772672,1980049,0
2074515,2831261,0
1781543,1875341,0
4014227,2835044,0
3597451,1762153,0
2690281,1582967,0
1882576,4422788,0
4507028,789298,0
307396,3573338,0
4315506,2863179,0
1122834,3467282,0
1345468,4700694,0
1508644,4527572,0
2998021,3531788,0
2449344,226210,0
1563456,4091079,0
2492051,4558283,0
2190060,3862888,0
235540,4005768,0
3884696,1982330,0
2032438,1252095,0
2531412,945071,0
1594764,1811492,0
440390,2317129,0
458636,3383941,0
2685414,4804952,0
2560416,4480247,0
3085594,965085,0
2273606,2167768,0
2281313,1996873,0
1501598,2324863,0
3225455,4194615,0
3558684,932631,0
4479227,3657300,0
2840273,757503,0
1068729,4630252,0
3345999,4599174,0
3217837,3082138,0
1815549,1135561,0
4865958,4144651,0
558921,3302491,0
4431940,3541721,0
4225174,4346110,0
935880,4401597,0
3701119,4329074,0
1523361,4206404,0
4350367,584302,0
2360135,1403311,0
4585534,420955,0
1453884,3621671,0
4480533,1949981,0
4797697,75354,0
4446553,601470,0
887455,3943342,0
1984005,2702780,0
3186654,2031383,0
911166,3740469,0
4063280,2240491,0
3034584,2303437,0
1366637,1600942,0
547528,3749931,0
328385,869105,0
4004589,637276,0
3283194,2713559,0
4145196,2349040,0
3851318,3607384,0
1056199,4455643,0
2884347,1598227,0
2411128,2124175,0
2500441,2612739,0
228950,2450584,0
3161138,3954061,0
1685660,958110,0
1450827,1808638,0
2503329,2058781,0
2868083,3069677,0
2267152,472672,0
403940,697310,0
341668,4599554,0
1531545,4082035,0
686899,910795,0
3898825,4438625,0
1113561,2994685,0
4446595,563642,0
515920,892232,0
1047424,4825784,0
1087626,1073122,0
7345,1393760,0
3863949,1891519,0
3900227,4042420,0
2630294,1129615,0
1537289,3630589,0
4049996,3609134,0
2695749,3056898,0
744083,4852729,0
3926967,3922739,0
1930329,64097,0
2568458,978139,0
2006216,4502803,0
1264057,2616213,0
1535997,1801749,0
4268508,1428659,0
3187923,4573227,0
884950,3077747,0
2613354,4763882,0
2865564,2385494,0
3293579,2770659,0
717819,1564661,0
3989243,4547518,0
2639717,4004241,0
1293499,336636,0
2025699,2338938,0
3128591,588771,0
1347153,2849010,0
1197180,1735954,0
690630,585721,0
203674,107473,0
1678626,4584458,0
3313828,4309574,0
2872898,3121988,0
1446486,3089460,0
2670755,922466,0
365014,13357,0
59246,4154339,0
2373866,1255799,0
370473,3654470,0
158565,4276770,0
2256840,2220344,0
177599,1980916,0
1376623,3435369,0
1346222,620311,0
2679926,2526612,0
2079814,1887731,0
3596814,3194603,0
449852,2986612,0
1274224,3325816,0
3833069,1653185,0
4649635,876908,0
3964477,4516420,0
1517307,173571,0
1238604,4184456,0
3774718,3084909,0
346497,2145073,0
411746,3603228,0
1258702,4282861,0
40016,3228683,0
1692886,3139490,0
3971689,1048772,0
885982,532433,0
4455197,2311531,0
966234,1962418,0
683046,676604,0
2211447,2147166,0
3577866,1364034,0
4087864,3556262,0
2753876,2951205,0
3307278,729369,0
4218007,97553,0
1398495,3373305,0
1077727,2625221,0
4255525,4223001,0
1655516,85146,0
221778,1282983,0
2705959,2283213,0
3503328,2104896,0
3579940,1719363,0
4055944,2599591,0
4231865,4140349,0
4434945,2704785,0
1980676,4069554,0
4323742,960721,0
2121237,787329,0
4631056,764886,0
1855280,3602825,0
1769037,4608067,0
2397042,4265999,0
3607916,679952,0
4464549,1446412,0
578284,2854573,0
2660240,1296550,0
3383310,2800461,0
4365670,220327,0
1474119,4834240,0
2901309,3739607,0
4151589,3080586,0
1128941,4573400,0
1851116,3709652,0
988710,3860255,0
657369,2792616,0
1476309,2103264,0
187835,2099067,0
4489791,1644017,0
2425092,1546013,0
4266697,3876263,0
3870832,2638851,0
4664561,3509693,0
2983930,2084722,0
3231195,1958261,0
1425812,315248,0
1015165,2961162,0
2345462,308081,0
1011900,658235,0
3401378,35254,0
3470939,257924,0
2904964,3159316,0
87626,2429023,0
51672,704827,0
3172016,1051407,0
4522166,3924166,0
2718579,3626122,0
3875570,1823890,0
2224544,2423854,0
1185818,1407414,0
2720929,2161314,0
2749678,3089032,0
441427,3589062,0
3394214,2539143,0
1532904,127889,0
2275787,653201,0
2114696,1641927,0
3986033,1350101,0
788852,4695551,0
2638368,4487004,0
1718480,2212834,0
2776506,4446563,0
444441,1144646,0
964054,3977422,0
3757407,1277961,0
40560,2059376,0
3748362,1294987,0
2534562,1759986,0
2211264,4368775,0
3740938,3297369,0
3724560,2338909,0
3154082,277619,0
4724534,1653074,0
2277614,3488657,0
798036,3984695,0
2019183,3649565,0
1277737,3768542,0
1685575,2032463,0
1826198,3448155,0
3396821,492348,0
4615834,1044857,0
1362730,4810876,0
2131840,4344381,0
3079555,4178781,0
1144744,2867937,0
3535528,3524914,0
1234283,1535755,0
2757597,3225694,0
1547516,2773685,0
1412016,4197765,0
2491367,2411787,0
2719071,2874680,0
3731794,458358,0
2155821,3411077,0
4650905,1620192,0
3085627,3121981,0
851170,1988500,0
3094766,2957355,0
210053,326661,0
2645566,2821037,0
1357041,4650183,0
396053,3437056,0
4485972,2752614,0
2312125,4606630,0
1203505,3375397,0
2106762,2075601,0
1443793,3287139,0
695167,1600057,0
2191362,24473,0
3013263,4594473,0
3935824,3786508,0
3384497,2189842,0
1689927,2917035,0
954541,3155582,0
2332821,2486323,0
3340485,3597671,0
4711261,3924684,0
2872978,83438,0
4092560,59734,0
1519574,1144495,0
2449070,4691892,0
341902,3705297,0
3918940,4575516,0
50642,2361571,0
3312472,120899,0
2008674,4484963,0
3357847,3794952,0
2610211,1115895,0
2239938,3436490,0
66192,4321156,0
4396300,3012934,0
703429,1838741,0
4696950,2821617,0
487718,637369,0
1515899,2431860,0
3018312,3157511,0
1857867,1601598,0
1357041,2763725,0
1694147,2894935,0
1607951,2421508,0
1973680,4405672,0
3415063,382658,0
3322628,4486262,0
4222086,3795284,0
4046575,1263358,0
441309,3063965,0
1418760,3402980,0
3686761,3535197,0
4742595,2098242,0
2848951,3800551,0
1409348,4027027,0
982714,2770994,0
1245207,545521,0
3022834,3320683,0
905878,2906602,0
4783406,4399466,0
1696986,464570,0
2013075,4427379,0
792332,4692028,0
2666780,1732353,0
2864865,1987660,0
1506730,1535093,0
526676,2871747,0
3834475,4859512,0
1394380,1623662,0
2449991,3779647,0
594731,2325230,0
3679356,2055621,0
4362395,2705300,0
2302295,3950901,0
4386383,1646194,0
1013365,4605797,0
434270,3758166,0
3433841,703960,0
2216232,3323397,0
4665794,841244,0
3279554,3224231,0
1838588,2864657,0
1281995,4002704,0
1202037,102609,0
2179151,4082289,0
3790318,1968288,0
2978550,3442767,0
542708,3031234,0
1382515,4242526,0
2184482,4620204,0
1490118,1363003,0
1915703,2621324,0
2233672,1728984,0
1599985,4258521,0
1075195,4118613,0
2135985,175685,0
2508394,2770167,0
2715486,4552685,0
1938300,3206092,0
3052786,4412562,0
4750556,4634814,0
2328727,50706,0
2797082,4139612,0
4803265,169604,0
2625009,2326070,0
4789757,338133,0
743525,784073,0
1566104,1202656,0
4460381,386963,0
2880797,4226574,0
3282000,3553681,0
2473898,4712262,0
3682426,3371608,0
951745,4455406,0
2319429,1884364,0
292808,3568274,0
1374694,4678761,0
2099623,3161473,0
258342,3410988,0
409494,1414871,0
2873927,3860914,0
1266354,2563831,0
1113316,2886915,0
2318187,215690,0
4279868,351594,0
4838903,3578514,0
3797617,1889983,0
3049320,2581900,0
3960214,1480729,0
204088,4811788,0
353151,4826970,0
204758,2905103,0
3216162,246854,0
334904,1008890,0
1069043,1454492,0
2671519,1104165,0
135573,1785869,0
3222777,3717365,0
3528738,4056129,0
41395,1465924,0
994697,2145284,0
1663673,1593187,0
776712,4270681,0
2016713,2931893,0
3423434,1867605,0
2541550,154001,0
1371963,3408824,0
4005528,3700973,0
1752684,624769,0
2037315,2404474,0
3062464,2154122,0
4564084,2157384,0
4056035,3025590,0
700274,2204910,0
2725334,2086000,0
233154,4370036,0
3944514,923324,0
346917,1300374,0
181863,4459543,0
3115566,4394307,0
2771525,3125204,0
2638885,1508930,0
4372078,612559,0
1097501,3431051,0
2256171,2203434,0
1607862,1882587,0
4223549,3492709,0
2215953,4062949,0
3081064,774562,0
2321103,440101,0
3199289,2514330,0
2292876,4168928,0
3112800,2612304,0
4020921,349851,0
1869296,87927,0
2659264,443741,0
2799575,901400,0
3915878,3925574,0
3725317,3637908,0
4002376,2785246,0
2410764,1305710,0
4746932,4058955,0
4023386,2203049,0
4309995,3804628,0
4225770,3167439,0
3545266,4315883,0
3364927,2064347,0
3375518,2281250,0
4088314,141295,0
3530229,2306061,0
3427452,1923753,0
4335536,1905911,0
3610536,4338669,0
3007780,244197,0
1690107,4273134,0
1375598,1275675,0
1249814,1625583,0
2233468,1665593,0
970051,812198,0
3237134,2390481,0
3164835,4725303,0
804219,3921565,0
3215297,2480777,0
390029,2915904,0
2728533,4311030,0
2937761,1788254,0
2007692,665477,0
1870032,3813080,0
364007,3572424,0
2970791,3576816,0
4115606,757836,0
550395,1955455,0
4335800,4693823,0
4725563,2370331,0
1959548,4696355,0
3021958,1535224,0
1630984,1236002,0
4691998,2728158,0
4532204,1655537,0
2245521,3115760,0
3053335,1293517,0
4441014,931894,0
1617115,4843882,0
3846258,4658548,0
3511758,688230,0
4555334,2756165,0
2288218,3937589,0
2535333,943974,0
630683,4127508,0
2567749,4143448,0
3826419,3340762,0
2271840,4213156,0
4511867,4294727,0
4854530,2087401,0
816137,2437202,0
1527619,562968,0
693295,3553140,0
3847990,2374426,0
4391855,3413647,0
3406362,3724221,0
4226932,696484,0
2502869,1206428,0
1316818,468211,0
393716,441205,0
3102798,2228173,0
1626953,336163,0
3391830,4454379,0
3743538,1005107,0
190064,2488398,0
3563722,4846755,0
3700059,1894335,0
2609833,1548501,0
3198377,2692339,0
1446888,3477548,0
1485670,1078383,0
3508733,3135433,0
118922,4032049,0
4658611,1519470,0
2817253,747387,0
3042110,4400169,0
1285285,2445994,0
4587065,2055807,0
2879330,1784316,0
929959,4497042,0
3487837,502312,0
1683708,3965852,0
3708320,2447733,0
1206950,4568354,0
1866747,1459226,0
3586979,972786,0
687115,2476049,0
1774173,2141214,0
3550810,435502,0
4810392,2244420,0
3700003,1852137,0
2192518,1946284,0
4247997,3814616,0
1095505,3771073,0
1828947,2219215,0
865738,4021929,0
2473484,3369598,0
2644882,2097798,0
3223647,1519862,0
3601843,483094,0
282235,2686340,0
1686153,2668804,0
106027,1371508,0
4440744,2155527,0
3044229,3624360,0
2142560,2677597,0
2583267,3491511,0
1245634,3430747,0
4852150,3293670,0
3832970,1676802,0
4737174,4437863,0
2729357,109894,0
4439895,3208385,0
4464416,2470725,0
4815061,2938482,0
2341099,4700206,0
4170420,715612,0
2220618,4585729,0
998465,415866,0
3126018,2759785,0
3133395,785611,0
3489149,2309591,0
4274020,4218001,0
721207,1538141,0
417143,1743303,0
3768996,436398,0
1087526,3589621,0
4075274,3785273,0
4534809,598030,0
3135024,2525844,0
2008480,491809,0
988234,4618230,0
91573,4837013,0
1388461,405154,0
2644652,824051,0
152,792160,0
1659795,3335230,0
4483459,935191,0
3822235,4702881,0
3867173,2214003,0
1817302,3558317,0
2484363,4582377,0
2945751,4844756,0
1605836,1989023,0
3868404,991005,0
2246029,1776778,0
1155275,301688,0
356060,691478,0
3588700,2547508,0
3146663,71319,0
281472,4018101,0
1061425,4420373,0
1894292,4225990,0
268771,527189,0
2376410,2497262,0
1901505,1882786,0
3360066,25677,0
2159602,2886067,0
1015019,4626807,0
629518,1749021,0
1412951,3453642,0
2152739,1979398,0
4760513,862586,0
3671542,4842286,0
473101,1460024,0
999178,4364543,0
897319,1895815,0
1567446,3407687,0
2080110,819712,0
2461942,1751816,0
1115099,3812551,0
1936731,3555370,0
16590,3372024,0
2560838,1064987,0
1036122,2559668,0
3206733,3189802,0
1099453,4227921,0
801196,3541637,0
3655214,2762565,0
2909304,53621,0
3035330,2922008,0
4699341,2034254,0
2626861,3173962,0
413519,1083111,0
3957800,1582174,0
1759091,1305042,0
134343,1750191,0
1882551,1508073,0
1335783,1693738,0
4632416,3225964,0
1652789,507343,0
3122503,992887,0
224740,4563547,0
2276361,4278940,0
4843921,4663318,0
943655,1300972,0
2300797,1865004,0
3433899,2381977,0
1413919,1842976,0
942796,40562,0
4669770,97441,0
808376,2329153,0
2488012,4714069,0
4240789,3844554,0
2571971,3551475,0
1564352,4833395,0
4475235,156951,0
120664,738309,0
2933119,3202665,0
3645812,2814542,0
3722739,3695717,0
1107160,2719908,0
4454042,2192384,0
58305,4357742,0
3322523,508788,0
2847262,3762827,0
4690614,4787254,0
4299043,697472,0
3427784,415755,0
971216,2021079,0
3902945,2509869,0
371207,2005439,0
2590083,2775618,0
3875468,1186458,0
3349116,4709588,0
1391822,2565860,0
2567306,197357,0
1081976,3367943,0
4018432,1234419,0
3199389,1482971,0
1198576,1335572,0
4131560,1514800,0
2517745,3985903,0
3904010,1631685,0
1799850,1539913,0
3019455,4582841,0
4042743,4817136,0
3778072,1356300,0
2570378,1107910,0
127260,215178,0
3997273,169688,0
3962135,86346,0
2791693,330216,0
124974,1286046,0
2719158,1444535,0
1966868,863572,0
4537371,4800502,0
1594126,4081027,0
4192475,4854167,0
1630202,434962,0
613737,2671601,0
3735775,3224317,0
3952209,4829462,0
823463,2696141,0
1906579,2581223,0
2340320,3116522,0
3545580,4252242,0
2174750,575448,0
620431,3524163,0
2832906,1056617,0
123417,2110544,0
2588907,3988755,0
4403580,4691005,0
652333,1819163,0
1479386,1794033,0
1187786,4603611,0
4041059,4335966,0
1939782,3046040,0
3511944,2245570,0
1959775,2225001,0
3063543,93117,0
2729250,42923,0
90736,2861164,0
1098463,2602515,0
2962294,197258,0
3464454,234826,0
3542106,1106850,0
1966268,4382321,0
673169,1504269,0
169655,3914242,0
4703708,4450209,0
574148,974293,0
2578273,1084996,0
3611373,4758086,0
594334,3516946,0
4264204,2421917,0
