Source,Target,Label
29504,3668836,0
158508,1863133,0
148057,1639932,0
2608608,4071802,0
3670379,4772028,0
1060824,939627,0
4099793,1209887,0
2774480,3415136,0
3050156,4780590,0
4865833,2395438,0
3622547,4274556,0
162787,1048385,0
2115212,2355118,0
994284,1699221,0
879274,1253609,0
1672814,1575526,0
1266657,3950687,0
2483769,959591,0
4046719,655777,0
748325,4237729,0
1437688,917111,0
523716,889550,0
2058643,3013468,0
444389,2859863,0
2737620,1116225,0
3052503,226102,0
509822,892687,0
963144,251891,0
1564915,1036508,0
1277750,4325818,0
118163,1017010,0
3415175,4027104,0
2742368,4716648,0
654610,3832621,0
4771183,4332545,0
4417057,2250477,0
2934937,1236574,0
1980994,2079152,0
1187913,78018,0
777953,959840,0
2473035,4568514,0
4278674,3166836,0
4509893,832097,0
3451199,4738014,0
1589435,1384587,0
3081190,1536294,0
3361541,2937946,0
4647106,2570640,0
700272,351447,0
2441765,2252692,0
3236375,1928080,0
4136841,1715881,0
1060949,3051074,0
3199959,2726215,0
4126237,762798,0
1085593,3643098,0
1542490,4435924,0
4141900,2557067,0
1706533,3864894,0
2139282,4433098,0
877480,1590593,0
4642208,3320218,0
4799672,595489,0
3676988,2862711,0
297855,3451213,0
1544815,4360991,0
2534443,3955462,0
2282538,4027428,0
2899955,1491363,0
3046009,1815754,0
2554358,3551618,0
3015815,4238131,0
826596,232953,0
1866053,1679076,0
608133,2956492,0
258636,4513600,0
3574622,4583293,0
4127627,486075,0
1615888,1620905,0
4013173,3080547,0
4319962,899361,0
630784,4192330,0
6296,923791,0
1680616,4071446,0
3970606,3612690,0
220766,2119352,0
4027232,3536042,0
2661871,3978797,0
3142466,1191634,0
2145556,642722,0
1703504,4033816,0
4473946,2754126,0
2125597,2623162,0
4857940,1345069,0
2336598,607278,0
805782,3444033,0
1986495,4633719,0
825233,3488206,0
2825946,2056982,0
4572068,1174748,0
158993,3740406,0
4251591,120373,0
1584607,4416198,0
3383157,1934995,0
3398476,1288170,0
4314203,3643954,0
4569951,27703,0
360933,2117905,0
1319136,2585861,0
1178107,1603103,0
2943973,506795,0
1473508,4263017,0
2626532,173891,0
2287245,4484215,0
4164658,2632914,0
4132383,1205317,0
2197616,37178,0
941599,106232,0
2100056,3023570,0
479521,3220261,0
2429543,2688130,0
1900585,1289221,0
2038663,2784891,0
2508682,1766753,0
1469096,805817,0
522098,3697664,0
1713052,4074752,0
2718887,166585,0
925189,3128058,0
2891105,4179233,0
3595235,776234,0
3721373,1308480,0
245840,2726279,0
4249680,120296,0
1271379,4070464,0
3732610,2805972,0
196084,4297622,0
1735978,37732,0
3011220,899786,0
4725087,392574,0
1225099,284901,0
4687107,1028030,0
2794739,2520343,0
1446386,4588926,0
3762052,1894177,0
603539,3731325,0
3076322,1016804,0
3063371,143139,0
1892037,4071669,0
47353,3728849,0
3026024,1700710,0
727378,1695206,0
3585574,1405487,0
2191448,2181304,0
834490,3342726,0
629083,3543736,0
1898492,3069625,0
1849025,2467263,0
3556746,121758,0
3083019,1664469,0
3631064,3837916,0
222381,3189190,0
3675287,1686908,0
4074333,945734,0
4668172,873129,0
2395820,1090595,0
3993119,3976340,0
166662,3405440,0
2852689,193857,0
2572587,2990264,0
1960636,3784372,0
2429623,3775566,0
3094643,2185604,0
559472,1000787,0
4558537,1028582,0
3663316,408271,0
3784108,1677215,0
3019416,1455760,0
1249071,820049,0
2538011,515388,0
2648291,2207357,0
3324353,795780,0
864637,2877949,0
2897510,4047913,0
3763022,3511524,0
4203294,3589978,0
3210211,2857142,0
4346345,2415129,0
993062,1886077,0
4468715,3524263,0
3764209,3810506,0
3664567,2515335,0
2276157,3699973,0
2181276,2614701,0
3492371,1405387,0
3823292,2235375,0
3049501,3918370,0
2879412,2470618,0
1432369,2910733,0
1555697,2956474,0
2959125,265267,0
3500602,1801623,0
373054,1079427,0
2771644,4278006,0
3530037,1868749,0
2647936,148620,0
4766449,697391,0
2512343,1480946,0
3082339,4675556,0
555042,726651,0
622635,2884196,0
4004926,219890,0
1034607,4592616,0
4214982,2232060,0
1114885,947548,0
67320,3343279,0
2791655,4006296,0
3141682,1004293,0
731461,1785196,0
302583,1651587,0
2262724,790228,0
3025343,2401031,0
1916052,3456963,0
1847344,672184,0
1415659,2508384,0
3187210,88860,0
1978313,3875215,0
1020088,954266,0
1780753,3468186,0
1194011,1362783,0
2671284,702127,0
4117448,2413464,0
3303178,3908670,0
280977,1865803,0
1000211,142186,0
1133209,1870496,0
3004987,4722503,0
4360024,4367365,0
508882,1924876,0
3972848,3089680,0
3894105,4421543,0
4405383,4766817,0
4318024,4477982,0
1271568,721042,0
4850198,3229920,0
2226454,571014,0
906022,424877,0
1213845,1679511,0
4373844,2175396,0
1791835,2387038,0
4016866,3786340,0
2145362,4441137,0
3781674,2210117,0
2973280,1498732,0
2596951,2078551,0
1772800,313444,0
1386790,2071142,0
1650245,1571604,0
1768005,2888066,0
2629534,1528298,0
4549958,462111,0
4021084,4652914,0
171083,4191547,0
2764037,4448402,0
3193778,3901439,0
2392128,2099699,0
189253,1794177,0
3256584,4076661,0
2847017,3529348,0
2548932,3853967,0
4124609,2292317,0
179298,3420968,0
2736462,1251232,0
1525830,1699781,0
1410601,2223413,0
4578504,961225,0
2633373,3220572,0
3590564,4653584,0
3547264,2120032,0
1898499,3668960,0
2073171,3963070,0
688733,1254995,0
2481128,4864893,0
37622,3339411,0
4258846,1808295,0
491800,4252983,0
213231,3193367,0
2118432,514223,0
1692126,1619528,0
3847758,3573878,0
480572,1586938,0
3496063,2581611,0
1528385,2628272,0
1544099,626522,0
233322,1416738,0
483004,653272,0
1397609,2571238,0
3105308,1711123,0
2022695,1913801,0
4317184,4633684,0
2090279,2428530,0
1671742,2901041,0
524276,2459327,0
277711,1520450,0
1364673,3075144,0
3259778,2400380,0
1926281,4504995,0
4297952,3330116,0
4393920,4381542,0
2388929,2152552,0
2049315,626068,0
1007843,1438969,0
3063899,2847194,0
2775050,2336390,0
451258,3512759,0
3770379,914866,0
3750387,548142,0
1933558,2550051,0
117932,1885972,0
3029414,1164691,0
489389,204473,0
4578533,2803221,0
525840,2787737,0
4330435,615954,0
4354254,1877541,0
1971039,4291970,0
2006985,1197906,0
2590380,4294831,0
1585571,670735,0
4527151,4140819,0
2639714,401491,0
502067,4788543,0
1270807,4813111,0
1307438,3271151,0
4396135,2339776,0
1222098,2949882,0
2301375,3508987,0
643067,1041776,0
4325235,4525185,0
1830508,3722015,0
3444625,3511818,0
3005261,644521,0
3180545,4514059,0
283335,4312605,0
4536581,566905,0
4096409,4600652,0
3999401,4085985,0
944946,3794491,0
1899202,291675,0
2209594,3068195,0
357767,565546,0
3602494,174978,0
731945,2075583,0
401923,882809,0
3610866,460127,0
1076340,1609065,0
1911916,3491333,0
184742,2254782,0
1580215,108489,0
2505145,1683313,0
117791,2808475,0
1675026,1199023,0
306664,730014,0
890425,2311053,0
4658463,1327484,0
2571861,1523899,0
210177,2635084,0
2202652,3340660,0
1475716,2628350,0
4116328,3978032,0
4200868,4497091,0
2449365,4054086,0
1144860,3739888,0
4108568,949485,0
2453213,1176532,0
2552176,3690993,0
1406160,3118779,0
1412020,3063108,0
277260,4220788,0
3382813,3333590,0
1080398,4808283,0
293471,1004907,0
470070,4414069,0
1791064,2307722,0
1624109,992731,0
560198,2267020,0
965278,4512336,0
2295043,4237308,0
3834891,4538325,0
4696425,4695583,0
2762551,290589,0
3801742,1066451,0
656069,2276942,0
2288984,1942129,0
4866029,3210135,0
2833289,4778451,0
2588184,1724455,0
2934371,2332051,0
2043387,1055377,0
893856,2005683,0
3231529,138275,0
4222947,816958,0
1022103,4595913,0
4300095,4854065,0
862682,1223455,0
1296515,1296797,0
4298479,769972,0
1142225,1034694,0
85435,1156351,0
2958185,4841586,0
2026732,641145,0
4650194,481558,0
2145222,4115956,0
4182801,3793212,0
1031218,3109504,0
4084733,3326518,0
3805024,568488,0
4742134,1961198,0
3065717,2503904,0
3595076,4250522,0
4674205,4442576,0
3125256,1605195,0
3151316,242507,0
2705777,1932857,0
681343,3111765,0
4241579,168331,0
1187444,4591426,0
2935257,4756184,0
995768,4428594,0
2352168,4090145,0
2424128,660522,0
4669995,341519,0
1130802,213042,0
3784920,1917861,0
177445,977805,0
4475668,575550,0
3924498,1672797,0
1865110,848481,0
1055,1036173,0
3997604,4298390,0
4004441,2643488,0
504613,19439,0
657318,44501,0
1444818,352525,0
2988011,3737093,0
2018581,4766940,0
171421,2530331,0
695011,4642393,0
1348009,2997000,0
4299875,1105427,0
3347985,3322053,0
768844,1477677,0
1382202,1827384,0
1365722,1947181,0
3588725,4469514,0
4140788,4243477,0
1638190,2034262,0
2620413,147654,0
3265824,3286445,0
4421093,495101,0
832639,4740254,0
2567508,3134528,0
1773248,3384176,0
1573026,718526,0
3030975,1507836,0
2100684,4847154,0
1091224,3120518,0
3159676,1248630,0
1884260,2938365,0
3231218,915106,0
2577551,722504,0
4469709,4315482,0
113851,1654121,0
52233,28976,0
1092394,3152248,0
3968985,4748812,0
3588927,1284881,0
881013,3697166,0
1876057,2779117,0
2739417,1037621,0
352423,2088541,0
2910311,2167687,0
1015893,869632,0
2001395,1814203,0
2795012,4261425,0
4663873,1947195,0
2069983,3488599,0
4110859,1706357,0
4458838,4568686,0
1607603,2788565,0
2304490,4112316,0
2423639,3111860,0
3326801,364919,0
4401827,411109,0
2520059,3679771,0
452151,2668841,0
3825973,3537645,0
3100021,2330258,0
3649967,4385928,0
1478146,4409053,0
1844712,4672339,0
1960718,4149146,0
2491568,4021477,0
4427971,2636852,0
72398,3388043,0
2403178,3143194,0
1772596,2864292,0
2420099,298449,0
3517236,3669893,0
3935824,4477388,0
3940456,3776858,0
827700,786738,0
1275002,2813771,0
1597021,4501046,0
4034122,2064136,0
2210783,789148,0
2052705,2983643,0
3439549,3456374,0
618287,1186600,0
1932979,1625671,0
2289493,2389466,0
4173375,4461121,0
4765692,1712653,0
707953,2741675,0
1300382,2945715,0
1448308,4126377,0
2825841,3621363,0
866404,2466136,0
3102764,3026314,0
2666733,3882993,0
36959,3761636,0
3942945,2155458,0
3651921,3173904,0
1450528,3603441,0
2427635,1152334,0
3319397,2957449,0
115440,4122644,0
3017990,3993073,0
3096433,3802385,0
3426526,3870667,0
3031092,2288463,0
2871791,4637906,0
3317794,2289345,0
2973930,4782146,0
4608118,556156,0
4719660,2201034,0
4309634,658197,0
4564650,3273489,0
4229285,3020555,0
3804328,2138403,0
791650,3885178,0
4128641,3535527,0
1781854,1026523,0
4353836,1280692,0
4459862,480093,0
1033941,1824362,0
1259733,4022405,0
2714948,4857254,0
3697369,3006103,0
40795,3917135,0
522602,2683773,0
2634435,1755520,0
2041149,1083144,0
422124,3506318,0
1127320,1016030,0
488222,542004,0
677340,1160992,0
4368919,3285434,0
2229726,1263839,0
1237697,1674593,0
2336730,1516347,0
3262995,2681570,0
2921191,168827,0
3847698,3786524,0
2369706,2857240,0
2516584,4539880,0
54524,4158965,0
4209021,2383049,0
3059178,2435139,0
2815206,1878342,0
4415108,2671095,0
3802589,2652302,0
1512169,4367820,0
869891,4078708,0
3084975,2170656,0
1530089,3470851,0
1887141,3358002,0
1258011,1793944,0
628705,2310044,0
3453022,4129930,0
2815010,38131,0
4659349,230591,0
2060882,2266021,0
1482714,1179360,0
2969135,844273,0
1594944,590007,0
4281796,3729796,0
2900376,3807686,0
3960577,3849477,0
2049771,4134488,0
242943,720285,0
67081,2571621,0
3869885,4307715,0
3041136,4563152,0
1932584,27709,0
2786435,1400580,0
1804816,1115395,0
523463,1374306,0
2897207,1044415,0
221326,1218532,0
3321092,232605,0
4726431,2812955,0
4646346,4267303,0
3619388,2126801,0
2031159,3258306,0
3751938,2528365,0
547470,85957,0
2131300,3350726,0
1231299,4490385,0
3030795,591066,0
1724340,4240553,0
1291768,2258104,0
3386669,1620716,0
3903010,114128,0
3379898,3213829,0
3953656,4178220,0
1238062,4331989,0
3718778,4740451,0
2891590,1637591,0
1672386,1836419,0
4487691,830463,0
456027,2004060,0
659965,811232,0
316998,2473836,0
3185701,4605093,0
431688,4505944,0
1987950,4511921,0
2009498,1527066,0
242011,4483598,0
602054,3305437,0
862162,4068289,0
2995531,2687500,0
4594960,4829095,0
2444527,63971,0
4434970,3757489,0
3965597,2306593,0
2021405,4048172,0
1019310,2424155,0
1882722,581233,0
3668270,1884022,0
2729700,941152,0
3706233,4103811,0
2222386,970704,0
4576745,3901744,0
3720368,1145994,0
3087059,405096,0
3479797,2756201,0
3560515,1626174,0
2015501,845979,0
4363498,2197696,0
3388159,234366,0
4320699,2422856,0
2265328,1781867,0
2601903,932638,0
4250593,2566445,0
4060823,4068213,0
3768085,3625620,0
4728523,4702330,0
34724,3525119,0
2046347,3468506,0
2411747,3845493,0
3346683,682869,0
4741051,4254220,0
1014167,342583,0
836016,1471889,0
3373639,281895,0
210672,124278,0
1252742,3627288,0
3402652,238687,0
941476,3681348,0
2765613,2249528,0
497554,696716,0
327023,3370313,0
1199231,115892,0
3264657,3345698,0
4432171,337276,0
4577734,571268,0
3526234,1848804,0
1959978,1279565,0
3267135,2919870,0
4293688,1161508,0
567263,10754,0
4460014,874051,0
3864508,1961553,0
4612480,77628,0
3086579,2416502,0
1970857,296626,0
2830173,19313,0
3559851,23379,0
4589456,4178131,0
3999085,4081448,0
2472730,1149691,0
2069559,3017040,0
248167,2178345,0
4834218,1469426,0
4792681,4251024,0
4458508,4325645,0
3353186,1841770,0
1889296,2675079,0
4374467,4384592,0
3082695,4312482,0
2025559,3096231,0
3997874,806315,0
634136,2600885,0
1966374,4783586,0
311964,94732,0
3807049,745149,0
2552020,3346701,0
608814,2464227,0
2181025,2573464,0
2861938,3726138,0
4455578,1294138,0
3768744,2952452,0
4217971,3481001,0
3472703,464789,0
1972013,3914765,0
2314345,142101,0
2699621,3901958,0
846982,516183,0
167151,3326062,0
1224666,1396187,0
449722,3933877,0
2298744,30312,0
2039945,2068770,0
1071271,3100774,0
1542870,1467866,0
2398881,2548804,0
3751195,2887601,0
303025,3445242,0
2642365,4358549,0
1953189,568139,0
2834017,1728831,0
331826,2951405,0
2795378,3170543,0
1783287,3955373,0
3880546,199260,0
4118204,2750567,0
906561,3875541,0
1926499,2155280,0
2943244,1137467,0
2252935,3622168,0
1757931,1804854,0
1648401,1936789,0
2173299,4637051,0
901038,2242039,0
1543047,1080001,0
3163490,4071745,0
4639746,2531020,0
307134,540385,0
156666,945065,0
636366,2553358,0
4760468,4214109,0
2127656,3820758,0
758755,319908,0
1087218,408958,0
1885004,1922610,0
767851,1065709,0
4445527,876555,0
2079180,1316129,0
3992821,3192423,0
1682699,1608392,0
1139964,2060821,0
1067533,2453426,0
500699,271620,0
2449790,527278,0
1935117,1548204,0
460252,53488,0
2013779,3493640,0
2665072,4476295,0
4722820,1764665,0
3252447,548477,0
569100,3918390,0
2134930,1358203,0
1337255,1933112,0
3806152,1458448,0
2640133,555976,0
1446276,1321152,0
1710779,2190880,0
175064,3479330,0
2885492,368849,0
633811,842005,0
171563,1903118,0
2159115,1856613,0
356784,367888,0
3108236,1229914,0
2606918,2413873,0
18539,878571,0
3762261,1369514,0
3778284,4086279,0
3738705,4632525,0
1481260,1906899,0
319224,2581575,0
2844549,3592665,0
1739407,3114346,0
694852,4570088,0
1484076,2957412,0
64640,857834,0
1555520,3754246,0
542869,2649007,0
2636145,3759457,0
2662526,2105,0
1489082,4370874,0
668129,3372592,0
1138953,2686775,0
3281467,2912499,0
4389889,3888676,0
912160,1998786,0
3304286,4740562,0
1967235,2385223,0
4381142,3161668,0
774742,1484698,0
4433179,1982732,0
2623783,1421236,0
3903343,4410123,0
921631,758851,0
234537,1650359,0
4617019,1504172,0
3319026,2899705,0
868961,3280850,0
1975531,3503254,0
1204038,4169406,0
4764282,2574984,0
214588,352260,0
1831275,2021996,0
3894925,420292,0
4653994,3944319,0
3993796,1784956,0
2200686,1197829,0
3819656,2150687,0
819791,2424051,0
3434012,1010181,0
64320,3753212,0
579907,4117166,0
1400179,3286075,0
2071143,3620823,0
3160251,1961090,0
1116807,505690,0
3142105,786653,0
990815,1771151,0
1644570,1494658,0
394071,3857766,0
2725810,662880,0
797981,1899240,0
2062581,3434631,0
4832465,4819144,0
4187987,4241064,0
1353719,4305912,0
4254725,3405743,0
4672207,3076368,0
431691,124338,0
1894390,3147231,0
316095,2698371,0
1739415,4605652,0
4008211,3906131,0
56783,3248219,0
1578071,1984837,0
1319565,3336564,0
4551012,1653586,0
4780159,263441,0
3340537,3063412,0
3177147,3382789,0
4697762,3906736,0
1199352,1525718,0
2436287,3616240,0
3034502,1013294,0
3054984,3141149,0
1175161,3873148,0
1883845,4366739,0
660580,1283345,0
4399342,935280,0
214472,624668,0
1812762,248758,0
1990502,3968398,0
4505648,2770418,0
1006290,3691981,0
1988255,103028,0
3771011,2587748,0
122266,3008590,0
4053051,1121492,0
847594,4803654,0
1455709,3210949,0
3296223,3781393,0
3816100,3154038,0
3410691,4531185,0
1534331,1511884,0
670265,336894,0
3451216,2140994,0
117769,238027,0
4509544,2963352,0
3491468,1151195,0
3218433,1537099,0
3660755,1422480,0
4439647,3229589,0
3200595,2437182,0
283082,2708648,0
3492798,3669422,0
4661999,1827333,0
3910560,1660067,0
2061733,1708396,0
4644858,3631626,0
3291297,3854775,0
4567023,3974178,0
1988332,4459985,0
1389296,2914670,0
962541,3364629,0
3944915,1864653,0
2069672,3451019,0
3255391,3403409,0
3444391,4430328,0
3112151,1452405,0
3771784,77474,0
799476,386730,0
2091885,4178136,0
4360310,1493274,0
4246537,2648199,0
1775948,1449761,0
1566373,4625398,0
2026040,4183972,0
767582,4468722,0
2838931,4012237,0
1395471,150511,0
1482780,999045,0
2550119,1476237,0
4594961,3122234,0
3624719,4318703,0
1591764,4068447,0
1935523,2824161,0
2571717,4837450,0
1560292,4554198,0
1163818,2707385,0
1212714,1853070,0
2769096,448364,0
4603450,392744,0
2709430,4258067,0
4528143,2035967,0
1239532,2038223,0
2259924,3706686,0
2406571,3599084,0
1208223,3607713,0
3219247,4304725,0
1365275,3239992,0
884990,763969,0
2575896,153699,0
4404800,681157,0
4788063,2393162,0
3133518,2313628,0
2924505,2002127,0
1439257,3524446,0
2443630,3463437,0
552254,2269498,0
3335217,1794451,0
2715344,1854483,0
2335959,552600,0
1728265,3320529,0
3898277,318806,0
4274549,4623951,0
1626789,1706277,0
2545544,3805551,0
320289,4735645,0
951839,442500,0
1404520,4781358,0
2905139,2153365,0
4189142,682120,0
2543151,3266525,0
3138664,3777493,0
4144277,1252667,0
80993,3997430,0
3311056,720530,0
1311551,3150078,0
173729,4152616,0
92903,1554631,0
3959005,2467833,0
1189925,675364,0
857305,3769782,0
4092625,603204,0
2829326,3772539,0
3946915,4170977,0
1167978,1661816,0
4785239,3019397,0
4387836,1197328,0
4595042,1956471,0
4676710,4726294,0
3632742,1755086,0
2207183,2786151,0
2143769,50864,0
1206416,3518183,0
4860749,2553852,0
1004810,783954,0
3668758,360027,0
3642816,430874,0
3222933,22121,0
706896,3058999,0
4184387,3173871,0
2436063,1429804,0
1705518,4202179,0
4034391,4749422,0
4647636,225608,0
2334399,3820877,0
2447473,3173286,0
2976228,4571705,0
4489476,1748344,0
2354549,3367148,0
265740,3497043,0
4830742,3665591,0
3627880,3405151,0
66156,2504718,0
4182287,507883,0
3056754,148834,0
1525889,1076907,0
1995772,1008710,0
3980882,4800210,0
3888398,4807437,0
1839884,4372733,0
2540663,1954318,0
1272279,3077661,0
2180378,395325,0
4770606,3987259,0
