Source,Target,Label
3856332,2804274,1
4180931,4297970,1
2735747,4143401,1
4045915,1485989,1
2964915,4614344,1
4008326,417177,1
3518882,3869650,1
3517159,2812700,1
4434293,1620796,1
2314107,1797983,1
1089069,1110095,1
4704609,1293096,1
3138270,1070964,1
4670604,1026969,1
4464027,406880,1
4782235,3543021,1
1444835,3706498,1
4720592,1757340,1
4025317,4210762,1
2164370,3877457,1
2612926,4548485,1
1819282,518696,1
3584364,1077801,1
3000095,1225932,1
898880,3075376,1
1073457,3249528,1
377829,4543855,1
2624517,4043095,1
190157,370291,1
3508212,3374986,1
4467982,3807312,1
366958,2677533,1
2268166,102451,1
4350415,876672,1
1006137,786706,1
3133216,1837195,1
1228366,4419576,1
1453553,3996594,1
4060373,899003,1
4148146,1581261,1
1777114,4226790,1
4187410,4701726,1
4455080,1012130,1
2772383,1471447,1
2523939,1380701,1
2768004,4747818,1
4081344,2930982,1
3458648,3984146,1
2965556,630303,1
905094,4498643,1
1221615,3774810,1
1265714,3238852,1
1006137,4695205,1
1496731,3327958,1
447341,4643117,1
1857445,409728,1
3596296,1365161,1
3369144,1632093,1
4315489,2303758,1
4601056,364024,1
1911456,3250540,1
583187,2037773,1
4485060,1051573,1
516702,1100510,1
4738172,2056343,1
2775631,4081344,1
3591564,1172724,1
474776,1546475,1
2567079,1523740,1
4805832,3538791,1
4297487,2137716,1
1850101,4176058,1
4567239,633916,1
352588,143435,1
1655867,3056199,1
158895,3742263,1
1052891,296414,1
2344853,4424035,1
4337112,3388656,1
2926415,1184059,1
2538170,2992813,1
1824645,1294797,1
1671291,297834,1
157593,494757,1
3713532,2660629,1
4751030,3176272,1
123653,3045819,1
1622414,942330,1
4675832,2800909,1
3411121,1807190,1
3489866,4813918,1
1928943,825689,1
1704028,375134,1
81127,752625,1
1651315,626097,1
4836773,1530687,1
196757,3291462,1
2301827,2885421,1
3691465,2213227,1
2737167,1542514,1
3213764,3927132,1
834193,2734045,1
3537518,1530640,1
2474147,4256970,1
2283823,937641,1
2088163,413872,1
2926118,3913258,1
4324902,471549,1
1146079,1225055,1
208333,727371,1
1155382,301543,1
3587195,1077718,1
3054246,3558646,1
4602057,3311102,1
1988368,2049050,1
4240831,2683570,1
586200,4491737,1
2880570,3680253,1
4169688,3479300,1
4564985,1231211,1
3297531,1653411,1
2969375,2392090,1
3722315,661887,1
313791,4775661,1
3402142,2161980,1
3053932,1294126,1
3037048,3180707,1
3717366,3740049,1
1937736,122803,1
4817064,529227,1
4057034,1076528,1
4186793,2484279,1
2174362,4686948,1
3931294,2078289,1
3294387,1037768,1
4594176,1960312,1
4237747,65540,1
2212505,2973048,1
204712,627554,1
919862,219920,1
4043314,1614125,1
760298,603724,1
3690002,3842464,1
760049,1269216,1
3879881,1617330,1
3789965,641154,1
2655032,4505625,1
555539,2908966,1
309770,4512196,1
2778792,293247,1
4038316,3124779,1
4219056,4242935,1
713522,3918606,1
3515825,4625324,1
1411293,2566417,1
528125,2413333,1
4485606,2720697,1
24215,4613186,1
3272336,3217845,1
179276,2869115,1
4586253,4339254,1
298070,1539595,1
1859805,4105612,1
1590359,3602715,1
4186443,737847,1
3718918,1228945,1
3240331,47382,1
3110201,4658258,1
4065140,2971908,1
412219,1536445,1
93498,4440115,1
1321984,2812923,1
297825,1517239,1
3636251,1447283,1
410026,1636706,1
2812138,2574457,1
2538371,1684482,1
1525014,2001501,1
1697104,3948479,1
3983572,4846787,1
3843170,4498582,1
1818009,405585,1
2836816,3448077,1
701200,4737154,1
3911089,2443683,1
860720,1263642,1
3677947,4104396,1
1469176,3047742,1
4305645,4054482,1
4050708,4017890,1
2110811,1241597,1
3679922,2961852,1
4648824,2142538,1
3121189,2665148,1
3203270,3760012,1
1614125,4830403,1
260270,2491499,1
2014220,4538964,1
2878468,1102732,1
1021698,897461,1
3176019,4271960,1
419534,2137636,1
466856,1118649,1
1185630,81647,1
972391,928225,1
1220727,1668501,1
4428637,866016,1
1985472,1634151,1
1581034,4359819,1
3113278,1652617,1
3149169,4710118,1
1089678,1594035,1
4800050,330933,1
256384,2859137,1
1363725,4176908,1
4843099,1626951,1
1326776,1600344,1
3044439,2432615,1
3168054,3390776,1
572418,1995947,1
1480822,1414902,1
4860698,99831,1
2989097,995091,1
378515,3667834,1
4643020,4009740,1
4463415,759013,1
2891674,567623,1
3966770,544184,1
1287709,4814698,1
386392,3812384,1
1573372,392444,1
4479154,1913168,1
4389484,548237,1
1387744,2248032,1
1989535,2041085,1
314520,663844,1
898214,2030655,1
4801748,3666257,1
4632595,1156933,1
2048015,4653547,1
1848384,2630277,1
1233258,2518892,1
429385,443954,1
461822,1856526,1
3242171,2846763,1
775569,3312038,1
3340903,2539045,1
1040239,2665428,1
1082305,524572,1
3586466,2253281,1
2097140,1469873,1
1524778,145012,1
147526,1113816,1
2515586,2308316,1
1324975,4113923,1
337681,1946052,1
1906355,334980,1
4007572,3965733,1
4582537,2029902,1
2855665,312847,1
3049157,3609836,1
3687492,1110397,1
3811720,2830381,1
4217737,636496,1
3642507,4132065,1
442880,1045047,1
1923938,2189764,1
3627348,561385,1
4306268,4745634,1
1304157,498981,1
3690615,4392674,1
4515198,3419394,1
177211,3038152,1
175927,2319436,1
640892,2652660,1
2205138,2430337,1
1655611,2167532,1
4589060,3533168,1
1411901,2621524,1
91493,3574324,1
1632419,586310,1
4842802,1032782,1
2882521,2178713,1
2453608,4206093,1
319949,1114645,1
2860200,2130260,1
1861970,3700905,1
757136,4744819,1
2383886,2095981,1
1079885,2624726,1
2418205,379683,1
2056803,3268188,1
2650278,1326813,1
1845614,2258452,1
2950122,627137,1
235700,1252703,1
3240695,2612392,1
4065140,2710635,1
4398692,4328596,1
2427313,826840,1
1757874,3167678,1
3641380,1404638,1
35290,796800,1
1620433,4571819,1
1172726,2302678,1
1032359,1877011,1
2614027,3897316,1
1128225,1621507,1
4022963,3185753,1
2616029,33922,1
3391480,3515738,1
1120705,2557841,1
80634,266677,1
4202797,952534,1
876379,958517,1
1255222,3236634,1
2638594,4181087,1
4553976,4163932,1
590525,2950462,1
2603937,870147,1
4307614,2469351,1
2026722,797723,1
4762335,2771834,1
3834355,2084381,1
2339475,3435144,1
1536616,4324413,1
1401057,3580357,1
4664472,4480824,1
3195353,4081581,1
2484233,4357297,1
2875185,4486258,1
2639417,4142749,1
1096772,2557329,1
4248184,3571631,1
3726784,3493269,1
4864351,2778833,1
1368358,2530771,1
838152,406716,1
4058518,1524974,1
220873,2378429,1
4537351,2766030,1
4490999,4455321,1
3153790,250748,1
900263,2037909,1
1765900,138889,1
3606146,2424636,1
1222695,1523602,1
2090197,2147270,1
2833129,3176684,1
2146033,1111855,1
1394081,2077821,1
1133279,1210269,1
2755319,4095697,1
223627,1876727,1
555539,457504,1
3702228,2675692,1
2825075,4233838,1
1029324,2133355,1
530433,1958565,1
3905860,3740264,1
1873823,1562486,1
1145838,753935,1
3775278,2600217,1
800375,1877011,1
3586986,2147817,1
10798,3661915,1
3196158,4848782,1
2421787,4481774,1
2174085,3842428,1
4468501,805595,1
3878563,3002206,1
4764268,91727,1
2437395,1960808,1
1225669,3286865,1
2810095,4704625,1
77736,1557461,1
393399,2235302,1
455848,1533269,1
3804594,405587,1
303102,1259497,1
4528139,3925464,1
3181047,2382917,1
371502,1553242,1
1909701,2157088,1
1234396,3736064,1
2143139,4409874,1
296683,4153931,1
4328389,4608563,1
2579204,3064880,1
2083690,845055,1
3371107,3857796,1
3587867,4667029,1
1896314,1832979,1
494578,4167909,1
3979470,823593,1
2871194,1862324,1
2307032,147941,1
1021948,4721551,1
145281,11997,1
125765,2906025,1
2120968,2238775,1
1279232,792888,1
2581164,3831933,1
3180292,4593092,1
957070,4152902,1
1764892,4310964,1
2172114,23633,1
611076,3371260,1
3127952,3670530,1
1367042,854951,1
4449014,3723325,1
2864263,2066975,1
4256899,516565,1
995091,2730404,1
4161133,2368964,1
2483279,4005143,1
4341497,147941,1
1243305,2877431,1
4436575,2400470,1
1736212,649278,1
4362934,1560292,1
385846,2037544,1
663774,4003540,1
1941855,3344466,1
3432471,2331611,1
4117758,3027665,1
2255149,2823084,1
2991957,4527940,1
3762269,1548463,1
653304,3313298,1
2921300,1197310,1
2893170,4592313,1
3236279,4057802,1
1172691,4091309,1
920012,2483303,1
1291777,3292106,1
4681249,2507473,1
1685487,2566800,1
2434823,26487,1
2307624,2769079,1
2158126,2518490,1
1453457,4043653,1
1078253,1526305,1
1036654,4658281,1
10020,2999709,1
3001109,2608737,1
4367891,4704373,1
4343358,278385,1
2024441,2708478,1
3838276,750886,1
850727,1882759,1
16635,1022061,1
1017277,275337,1
3402294,1788615,1
2353987,4215125,1
4752830,1921608,1
353359,4360309,1
4864274,2250900,1
4226302,1584386,1
1804800,1264856,1
1879531,431260,1
4356094,2224467,1
2011531,4748191,1
2833873,2558929,1
4160631,1109336,1
1616979,2378243,1
1910675,306376,1
835139,3795803,1
493502,1280567,1
1018908,2472436,1
2858319,856392,1
3132138,4274076,1
1763523,1035853,1
2746310,990018,1
4415602,2523584,1
4051262,2479787,1
884086,3606601,1
2476384,3959631,1
4008793,206253,1
3156199,3733030,1
406880,1264776,1
1640085,2592253,1
377430,1160910,1
3327532,624823,1
2951651,2134084,1
4455198,2436862,1
3505073,1632910,1
3109817,3231901,1
4178598,251213,1
3677734,1503978,1
3655842,2787523,1
3340239,1672222,1
689225,921345,1
4400602,970367,1
4357254,1547663,1
2902160,2720697,1
1389593,2577888,1
3302354,869649,1
2981749,1921608,1
3661676,1865066,1
3675589,4545685,1
3095002,4801856,1
977651,1891939,1
4782525,4343149,1
1641933,565358,1
3155699,493812,1
2854731,3722279,1
2858319,1131441,1
1918915,2627629,1
438617,3770905,1
3116851,1264705,1
544184,2913172,1
855735,1922089,1
1596691,4251987,1
2536224,2906855,1
4257426,3618804,1
1814991,2508083,1
2927623,1611807,1
1941769,2796986,1
4049908,1832979,1
895019,3232824,1
3205618,1562147,1
297916,279641,1
587469,4317145,1
4135625,4300705,1
2288064,1533130,1
4473987,184277,1
2685459,598752,1
1269036,4751689,1
1133279,3338790,1
2389629,279069,1
3901386,1078067,1
1584238,4509934,1
4208103,1018972,1
3586556,4017844,1
4340282,3443525,1
1519060,3366843,1
546986,3199179,1
3239180,4200474,1
1507555,3943303,1
1954409,2520785,1
3494814,195480,1
902155,1782043,1
207643,4705421,1
2479848,206362,1
744422,2217432,1
2212155,1687617,1
4173534,1016886,1
2353465,2641543,1
2298530,2620340,1
2191135,4658029,1
2565698,4825594,1
4728839,1710438,1
361636,282243,1
2710009,3558819,1
4020918,3159344,1
3345963,859476,1
2534885,3414890,1
3917743,1625654,1
2033731,9860,1
3980439,197395,1
3703125,4260925,1
2523080,2467564,1
2104180,3557810,1
4861842,4561429,1
2730404,1987898,1
4492461,3960456,1
16560,2693864,1
2683361,4122502,1
4268570,3113434,1
266935,2148776,1
1550218,568772,1
2250694,1586223,1
4297950,2351248,1
4568223,95746,1
4538525,4049091,1
2452801,59300,1
3424372,3012329,1
3321157,2197610,1
4719344,2570462,1
1085669,1429478,1
1617939,1932180,1
132448,2612867,1
1611831,67332,1
4298314,2459458,1
4260406,4562364,1
4087252,1066018,1
219948,3286189,1
4442510,364935,1
454766,4335772,1
4680252,4746735,1
3852997,2080311,1
808045,3566125,1
3433710,3012426,1
1428138,4725275,1
4392260,3723870,1
1065458,2450039,1
2755319,3277225,1
2393326,4272365,1
106475,3619925,1
851439,3944929,1
4404485,1829215,1
384021,4268517,1
2020365,4394108,1
1890196,1461545,1
3693482,3698552,1
845586,2533335,1
1733934,1517239,1
20621,1384975,1
4617555,1185086,1
1455065,4035122,1
2214005,3741863,1
1008223,2294196,1
3510346,401045,1
3510287,3158377,1
1923403,1010653,1
3137167,4177675,1
1680274,2791643,1
202937,172056,1
529594,4052966,1
4148146,3654032,1
1994700,4049882,1
2450313,339606,1
3758316,266173,1
4503208,1006870,1
1278673,4424793,1
3679880,1782043,1
84071,442255,1
295965,2455975,1
4761698,1147528,1
941864,152875,1
3942111,4335772,1
1441108,2310948,1
4675832,2630357,1
836023,4859042,1
2250169,2920608,1
3807312,196215,1
4045273,3478188,1
4634053,2956355,1
2799558,832796,1
2868153,4740561,1
2295496,2085550,1
3981893,189366,1
4468501,2612392,1
975921,2311042,1
4738713,2836816,1
1522576,695150,1
1914325,3009885,1
1533668,3022562,1
2667820,4042717,1
513071,814491,1
2699828,4240863,1
4056295,4621896,1
3893678,2343167,1
49783,2975616,1
1928228,2548843,1
2204633,3501464,1
2847946,1500732,1
3374630,2320083,1
2791010,3597624,1
2490969,3667834,1
3551150,2515716,1
4677292,2481705,1
2651493,3015921,1
3315120,2692073,1
3217156,2658638,1
1898345,4470879,1
1821934,4363936,1
2450619,550469,1
4370137,1704691,1
4542124,370868,1
3365358,626474,1
2187627,4481903,1
2893745,4654831,1
1542972,2961621,1
695541,4431453,1
3105271,1054888,1
3592349,2080667,1
774091,2375070,1
2704663,539704,1
934180,2450787,1
860942,4301661,1
512929,1811513,1
2712674,249752,1
64614,929910,1
4053667,1821767,1
3803431,794005,1
3111253,1213190,1
906254,263579,1
627227,322097,1
3131323,1621507,1
1489851,18046,1
1912253,3402971,1
4048436,58056,1
4694307,4314761,1
1698569,4493137,1
2930052,2366350,1
3524690,638516,1
373168,1118058,1
4607178,3364505,1
3516516,324923,1
